"LOCATION_ID","lat","long","classification","EVC","EVH","EVT","HUC_08_ID","hli","soilorder","landform","ocs","cc_pct"
"site_1529",61.6445956687277,-151.313529014254,1,106,110,3677,19020504,200,24,6000,93,65
"site_1530",62.414002709576,-151.092273959776,1,105,110,3600,19020504,0,16,7000,93,55
"site_1531",61.8698931419848,-149.800855907325,1,101,109,3679,19020504,200,24,7000,91,15
"site_1532",60.0605064967113,-150.910904103912,1,107,110,3677,19020300,100,3,6000,123,75
"site_1533",61.9407702179019,-151.161264573596,1,104,110,3677,19020504,0,24,6000,92,45
"site_1534",61.8265045137619,-149.586877206648,1,103,110,3600,19020504,0,24,1000,98,35
"site_1535",60.3089805042988,-150.413956088737,1,104,110,3679,19020302,200,24,9000,88,45
"site_1536",60.9145348373237,-152.065149412477,1,104,109,3679,19020600,0,24,5000,94,45
"site_1537",61.7599393512086,-150.986632082363,1,106,109,3677,19020504,0,24,5000,103,65
"site_1538",61.6230361019088,-149.765282622074,1,105,110,3679,19020504,100,24,9000,81,55
"site_1539",61.9771519869087,-150.861047605643,1,104,109,3679,19020504,100,24,7000,86,45
"site_1540",62.1030059582139,-149.317652115997,1,105,110,3600,19020504,200,16,1000,107,55
"site_1541",61.7046929612353,-149.646435509985,1,105,110,3600,19020504,200,24,6000,90,55
"site_1542",61.42441859259,-150.591553020407,1,104,110,3679,19020504,0,24,5000,83,45
"site_1543",62.0345543335639,-148.235631356275,1,103,110,3600,19020402,200,16,1000,86,35
"site_1544",61.8887577629514,-148.604569443463,1,101,110,3601,19020402,0,24,1000,91,15
"site_1545",61.9784994598349,-149.784955726796,1,105,110,3679,19020504,200,24,9000,89,55
"site_1546",60.4674433204174,-151.098202840651,1,104,110,3679,19020302,100,24,6000,76,45
"site_1547",62.0318593877116,-149.78360825387,1,103,110,3600,19020504,200,24,4000,85,35
"site_1548",62.1870882688074,-150.525526847025,1,103,110,3600,19020504,0,24,7000,96,35
"site_1549",61.9604433226241,-151.846858798436,1,104,110,3679,19020504,100,16,7000,85,45
"site_1550",59.3668274343142,-151.732862588881,1,108,110,3644,19020300,100,16,4000,76,85
"site_1551",62.1512454889711,-150.671592912222,1,103,110,3601,19020504,100,24,6000,99,35
"site_1552",61.5176637190816,-150.063882622516,1,104,110,3679,19020504,100,24,6000,0,45
"site_1553",61.905466427236,-151.121379374981,1,103,110,3677,19020504,0,24,6000,93,35
"site_1554",60.8158998191274,-152.242207354977,1,106,110,3679,19020600,100,24,4000,85,65
"site_1555",61.8227315895686,-150.848650854722,1,103,110,3677,19020504,100,24,6000,95,35
"site_1556",61.6599568600861,-150.851076305989,1,101,110,3677,19020504,200,24,6000,101,15
"site_1557",60.6560895300825,-151.352336234528,1,102,110,3679,19020302,200,24,8000,93,25
"site_1558",62.2657806876963,-151.44558136102,1,101,110,3677,19020504,0,16,8000,83,15
"site_1559",61.9698756331073,-151.492473418851,1,104,110,3679,19020504,100,16,7000,93,45
"site_1560",60.9215416965399,-150.645990926625,1,105,110,3679,19020302,0,24,5000,85,55
"site_1561",62.2779079440319,-150.38377269519,1,104,110,3679,19020504,0,24,6000,97,45
"site_1562",62.0981550556796,-151.73178461054,1,106,109,3677,19020504,200,16,9000,89,65
"site_1563",60.7552635374493,-150.423657893805,1,104,109,3679,19020302,100,24,7000,85,45
"site_1564",62.2129597489901,-151.320266378885,1,104,109,3679,19020504,200,16,6000,82,45
"site_1565",61.5516200368213,-151.042417461507,1,103,110,3677,19020600,200,24,1000,100,35
"site_1566",62.1321113734193,-150.164673597394,1,106,109,3677,19020504,0,24,5000,94,65
"site_1567",62.0445256332177,-149.965247604319,1,102,110,3679,19020504,0,24,5000,81,25
"site_1568",61.7278694955655,-150.662430096324,1,106,110,3677,19020504,200,24,8000,0,65
"site_1569",61.8663897123768,-149.776601394654,1,101,109,3679,19020504,200,24,9000,94,15
"site_1570",62.0841413372473,-149.842358073452,1,105,110,3679,19020504,0,24,6000,96,55
"site_1571",61.8246180516652,-149.641854102036,1,103,110,3600,19020504,0,24,1000,94,35
"site_1572",59.9074335722973,-152.872555189844,1,106,110,3679,19020602,100,16,1000,82,65
"site_1573",61.3780655239294,-151.251275765065,1,105,110,3677,19020600,0,24,6000,99,55
"site_1574",61.6060579430389,-150.721179915906,1,103,110,3677,19020504,0,24,5000,89,35
"site_1575",61.5597048743784,-149.922397965267,1,104,109,3679,19020504,200,24,9000,83,45
"site_1576",61.810604333233,-149.64050662911,1,102,110,3600,19020504,0,24,1000,92,25
"site_1577",60.8843514437773,-150.359248687934,1,105,110,3600,19020302,200,24,8000,77,55
"site_1578",61.6343548744887,-150.593439482504,1,107,110,3677,19020504,100,24,8000,95,75
"site_1579",61.9949386295343,-149.674732441435,1,106,110,3600,19020504,100,24,4000,94,65
"site_1580",62.2267039728371,-149.801394896496,1,103,110,3601,19020504,0,24,6000,90,35
"site_1581",62.1528624564825,-149.889789120453,1,104,109,3679,19020504,0,24,5000,88,45
"site_1582",61.7844633584651,-149.731865293505,1,106,110,3679,19020504,200,24,9000,88,65
"site_1583",61.9254090265434,-151.292508436606,1,103,110,3677,19020504,200,24,7000,97,35
"site_1584",62.2900352003675,-151.385753563097,1,102,110,3679,19020504,100,16,8000,81,25
"site_1585",61.6658857409613,-150.506931720643,1,105,110,3679,19020504,0,24,6000,94,55
"site_1586",61.8933391709004,-151.158300133158,1,103,110,3677,19020504,0,24,7000,93,35
"site_1587",62.0256610122512,-151.84039092839,1,102,110,3677,19020504,0,16,6000,84,25
"site_1588",61.6241140802497,-151.33185464605,1,106,110,3679,19020504,0,24,7000,89,65
"site_1589",62.4358317709801,-151.284962588219,1,106,110,3679,19020504,100,16,4000,87,65
"site_1590",60.7299310464372,-150.00082088957,1,103,110,3600,19020302,200,24,2000,87,35
"site_1591",60.8768055953907,-149.608975762637,1,107,110,3677,19020302,200,16,7000,86,75
"site_1592",61.93295487493,-151.132698147561,1,103,110,3677,19020504,0,24,5000,94,35
"site_1593",62.3245305072777,-151.117067461617,1,103,110,3677,19020504,200,16,7000,0,35
"site_1594",60.8557850177423,-150.115356088296,1,106,110,3679,19020302,0,24,5000,81,65
"site_1595",61.2147518052765,-149.530552838334,1,101,110,3677,19020400,100,24,1000,96,15
"site_1596",61.8265045137619,-149.60089092508,1,105,110,3600,19020504,100,24,1000,89,55
"site_1597",61.8327028892223,-149.806784788201,1,104,110,3679,19020504,200,24,6000,87,45
"site_1598",61.6432481958015,-150.82277937454,1,104,109,3677,19020504,0,24,7000,92,45
"site_1599",61.6424397120458,-149.682278289822,1,106,110,3677,19020504,200,24,6000,77,65
"site_1600",61.8642337556949,-150.098916918596,1,104,110,3679,19020504,0,24,5000,84,45
"site_1601",62.2560788826278,-151.883510062028,1,106,110,3679,19020504,100,16,6000,87,65
"site_1602",62.0655462108661,-150.928690746537,1,106,110,3600,19020504,0,24,6000,94,65
"site_1603",59.8193088429252,-151.242112949167,1,104,110,3679,19020300,100,3,3000,102,45
"site_1604",59.4250382647251,-151.345598869897,1,108,110,3644,19020300,0,16,1000,0,85
"site_1605",61.7036149828943,-149.681469806066,1,103,110,3600,19020504,200,24,7000,83,35
"site_1606",61.2872458487049,-151.012503562546,1,107,110,3677,19020600,0,24,6000,92,75
"site_1607",61.7542799649187,-151.161534068181,1,106,109,3677,19020504,100,24,1000,99,65
"site_1608",60.8299135375597,-149.854754824372,1,107,110,3679,19020302,100,16,1000,89,75
"site_1609",60.6100059560072,-152.13171457503,1,103,110,3677,19020600,0,24,5000,87,35
"site_1610",59.3051131742952,-151.151023779357,1,105,110,3644,19020202,0,16,1000,64,55
"site_1611",60.0745202151436,-151.549336776336,1,106,109,3677,19020300,0,24,5000,83,65
"site_1612",60.8075454869851,-150.195126485525,1,106,109,3677,19020302,0,24,6000,86,65
"site_1613",62.019732131376,-149.354572874175,1,105,110,3601,19020504,200,16,2000,93,55
"site_1614",61.9679891710107,-149.718121069658,1,105,110,3600,19020504,200,24,9000,93,55
"site_1615",61.4424747298008,-150.099725402352,1,105,110,3679,19020504,100,24,7000,76,55
"site_1616",62.2636247310144,-151.665488942572,1,102,110,3677,19020504,0,16,7000,85,25
"site_1617",61.7890447664141,-151.26852341852,1,106,110,3679,19020504,100,24,7000,96,65
"site_1618",62.4498454894124,-151.124882804589,1,106,110,3600,19020504,200,16,6000,90,65
"site_1619",61.7073879070876,-150.821701396199,1,103,110,3677,19020504,0,24,8000,96,35
"site_1620",61.9798469327611,-149.656676304224,1,105,110,3600,19020504,200,24,6000,89,55
"site_1621",61.4926007226546,-151.024630818881,1,104,109,3679,19020600,0,24,6000,95,45
"site_1622",62.2331718428828,-149.817025582439,1,105,110,3679,19020504,200,24,8000,89,55
"site_1623",61.6526805062847,-150.710400132496,1,106,109,3677,19020504,200,24,8000,103,65
"site_1624",62.0418306873653,-149.384217278551,1,106,110,3679,19020504,200,16,1000,106,65
"site_1625",60.5609579414943,-152.668817283405,1,102,110,3679,19020600,200,16,2000,86,25
"site_1626",61.9679891710107,-148.282253919521,1,107,110,3600,19020402,200,16,2000,89,75
"site_1627",61.9860453082215,-149.648860961252,1,103,110,3600,19020504,0,24,8000,91,35
"site_1628",62.4307113738607,-151.293316920361,1,105,110,3601,19020504,200,16,4000,86,55
"site_1629",61.9679891710107,-149.684703741089,1,103,110,3600,19020504,200,24,6000,84,35
"site_1630",61.8009025281645,-148.635022331595,1,106,110,3600,19020402,100,24,4000,90,65
"site_1631",61.6613043330123,-149.704107351226,1,106,110,3600,19020504,100,24,7000,81,65
"site_1632",62.1873577633927,-149.824301936241,1,105,110,3600,19020504,0,24,8000,90,55
"site_1633",61.3201241881037,-149.258363307246,1,106,110,3600,19020400,100,24,1000,99,65
"site_1634",62.2857232870038,-151.502983707675,1,105,110,3679,19020504,0,16,7000,91,55
"site_1635",62.1067788824072,-149.759084246614,1,106,110,3679,19020504,0,24,1000,104,65
"site_1636",62.0000590266538,-152.013406452112,1,102,110,3679,19020504,100,16,7000,88,25
"site_1637",62.038057763172,-149.873888939924,1,105,110,3600,19020504,0,24,5000,86,55
"site_1638",62.1110907957709,-150.678869266024,1,107,110,3679,19020504,0,24,7000,102,75
"site_1639",62.1420826730731,-151.010078111279,1,106,110,3677,19020504,0,24,1000,99,65
"site_1640",62.4277469334231,-151.886474502466,1,106,110,3600,19020504,200,16,7000,98,65
"site_1641",61.8337808675632,-151.695672336119,1,106,110,3677,19020504,0,16,6000,93,65
"site_1642",61.8949561384118,-150.806070710255,1,105,110,3679,19020504,0,24,7000,95,55
"site_1643",62.2137682327458,-151.723430278398,1,106,110,3677,19020504,0,16,6000,87,65
"site_1644",60.695435739527,-150.71417305669,1,104,110,3679,19020302,100,24,9000,78,45
"site_1645",62.2727875469124,-151.061282082473,1,106,110,3600,19020504,100,24,7000,87,65
"site_1646",61.9122037918669,-148.324564569403,1,103,110,3600,19020402,200,16,1000,89,35
"site_1647",59.9874734641124,-150.88045121578,1,103,110,3677,19020300,100,16,1000,87,35
"site_1648",60.7234631763915,-150.011331178395,1,105,110,3679,19020302,0,24,1000,84,55
"site_1649",61.6454041524834,-150.824396342051,1,103,110,3677,19020504,200,24,8000,91,35
"site_1650",62.1843933229551,-151.350449772431,1,106,110,3679,19020504,0,16,5000,92,65
"site_1651",59.8961147997174,-152.838329377519,1,101,111,3600,19020602,0,16,1000,88,15
"site_1652",62.1965205792907,-151.261516559304,1,104,110,3679,19020504,0,24,1000,85,45
"site_1653",60.8544375448161,-150.440097063505,1,106,109,3600,19020302,200,24,7000,82,65
"site_1654",62.1463945864368,-149.930213308239,1,105,110,3679,19020504,0,24,5000,88,55
"site_1655",61.848333575166,-150.873983345735,1,103,110,3677,19020504,0,24,6000,93,35
"site_1656",61.7095438637695,-147.797702655267,1,106,110,3677,19020402,200,16,1000,91,65
"site_1657",61.7017285207977,-150.46300410325,1,104,110,3679,19020504,0,24,7000,88,45
"site_1658",60.9269315882446,-150.416381540004,1,106,110,3679,19020302,0,24,7000,0,65
"site_1659",59.8745552328986,-151.564428473109,1,106,109,3677,19020300,0,3,8000,96,65
"site_1660",61.3017985563077,-150.064421611686,1,106,110,3679,19020400,0,24,5000,85,65
"site_1661",62.0421001819506,-149.96632558266,1,105,110,3679,19020504,0,24,8000,87,55
"site_1662",61.8736660661781,-149.80058641274,1,105,110,3679,19020504,0,24,6000,88,55
"site_1663",62.1674151640852,-151.419440386252,1,105,110,3677,19020504,0,16,6000,82,55
"site_1664",59.5713738245082,-150.239593092089,1,104,110,3644,19020202,100,16,4000,76,45
"site_1665",60.0831440418711,-150.921953381906,1,102,110,3677,19020300,100,3,6000,93,25
"site_1666",62.1916696767564,-150.860239121887,1,106,110,3600,19020504,0,24,5000,87,65
"site_1667",60.0785626339221,-151.564428473109,1,105,110,3679,19020300,100,24,8000,100,55
"site_1668",60.661209927202,-150.810652118204,1,106,109,3600,19020302,0,24,5000,0,65
"site_1669",62.1841238283698,-151.488969989243,1,105,110,3677,19020504,0,16,6000,83,55
"site_1670",60.6533945842302,-151.242651938337,1,103,109,3679,19020302,0,24,5000,85,35
"site_1671",61.9790384490054,-151.013581540887,1,106,110,3677,19020504,0,24,8000,91,65
"site_1672",62.1485505431187,-151.701601216994,1,106,109,3677,19020504,0,16,8000,86,65
"site_1673",60.6224027069281,-151.236992552047,1,105,110,3679,19020302,0,24,8000,90,55
"site_1674",60.8401543317986,-152.279128113154,1,104,110,3679,19020600,100,24,4000,92,45
"site_1675",61.7944346581188,-149.699525943277,1,104,110,3679,19020504,100,24,8000,87,45
"site_1676",61.4230711196638,-151.366080458375,1,103,110,3677,19020600,0,24,1000,93,35
"site_1677",60.0322095652615,-150.761873598276,1,105,110,3677,19020300,0,3,8000,91,55
"site_1678",62.0245830339102,-149.704646340396,1,105,110,3600,19020504,0,24,7000,85,55
"site_1679",61.9003460301165,-151.991307896122,1,104,110,3679,19020504,0,16,1000,95,45
"site_1680",62.1261824925441,-151.398150314018,1,103,110,3677,19020504,0,16,8000,85,35
"site_1681",61.7914702176812,-150.930577208634,1,103,110,3677,19020504,200,24,8000,104,35
"site_1682",61.8367453080008,-151.152101757698,1,103,110,3677,19020504,100,24,6000,97,35
"site_1683",61.3551584841844,-151.04565139653,1,103,110,3677,19020600,0,24,7000,113,35
"site_1684",60.0675133559274,-150.978547244806,1,103,110,3677,19020300,100,3,9000,102,35
"site_1685",60.837189891361,-150.525526847025,1,104,110,3679,19020302,0,24,6000,79,45
"site_1686",62.21861913528,-149.739950131062,1,102,110,3600,19020504,200,24,6000,97,25
"site_1687",62.4290944063492,-150.999028833284,1,102,110,3601,19020504,200,16,9000,93,25
"site_1688",61.8774389903714,-149.759623235784,1,105,111,3679,19020504,200,24,9000,99,55
"site_1689",59.9467797817418,-151.63449706527,1,104,109,3679,19020300,0,3,5000,93,45
"site_1690",61.3230886285413,-150.826821793318,1,104,108,3679,19020504,0,24,5000,86,45
"site_1691",61.6731620947627,-149.659371250077,1,102,110,3679,19020504,200,24,9000,90,25
"site_1692",62.1703796045228,-149.751807892812,1,102,110,3600,19020504,200,24,9000,92,25
"site_1693",62.1620252723805,-150.84083551175,1,106,110,3679,19020504,200,24,9000,90,65
"site_1694",62.28141137364,-151.316493454692,1,104,110,3679,19020504,0,16,5000,90,45
"site_1695",62.0873752722702,-151.813710964452,1,106,110,3679,19020504,0,16,7000,92,65
"site_1696",62.2116122760639,-151.049424320723,1,102,110,3679,19020504,100,24,7000,0,25
"site_1697",61.8526454885297,-148.372534605575,1,106,110,3603,19020402,200,16,7000,91,65
"site_1698",60.3448232841351,-152.410102481579,1,105,110,3679,19020602,200,24,4000,94,55
"site_1699",60.0912288794282,-151.465523960327,1,104,109,3679,19020300,200,24,7000,84,45
"site_1700",61.7313729251736,-149.770672513779,1,102,110,3679,19020504,200,24,6000,85,25
"site_1701",60.8269490971221,-149.965517098904,1,105,110,3677,19020302,0,24,1000,88,55
"site_1702",62.443647113952,-150.414764572493,1,103,110,3601,19020504,200,24,7000,105,35
"site_1703",60.5517951255963,-150.897698869235,1,105,110,3679,19020302,0,24,7000,79,55
"site_1704",61.3864198560717,-151.107635151134,1,104,110,3679,19020600,0,24,7000,103,45
"site_1705",62.2563483772131,-150.901202298843,1,106,109,3600,19020504,200,24,6000,88,65
"site_1706",61.5869238274872,-150.915755006446,1,106,110,3679,19020504,0,24,1000,104,65
"site_1707",61.2594879064256,-149.596579011717,1,107,110,3677,19020400,100,24,1000,98,75
"site_1708",62.2364057779056,-149.80058641274,1,104,110,3601,19020504,200,24,8000,90,45
"site_1709",60.1925588434769,-149.516269625316,1,103,110,3600,19020202,200,16,1000,56,35
"site_1710",60.7342429598009,-149.995700492451,1,103,110,3600,19020302,0,24,1000,86,35
"site_1711",61.7262525280541,-150.472166919148,1,104,110,3679,19020504,0,24,7000,88,45
"site_1712",61.5648252714978,-151.010886595034,1,104,110,3679,19020600,0,24,4000,114,45
"site_1713",61.1287830325862,-151.927168184836,1,106,109,3677,19020600,0,16,8000,97,65
"site_1714",62.1746915178866,-149.780104824262,1,106,110,3679,19020504,200,24,7000,90,65
"site_1715",61.2228366428335,-151.420518364593,1,102,110,3679,19020600,0,24,6000,110,25
"site_1716",62.0590783408204,-149.649938939593,1,103,110,3600,19020504,200,24,1000,115,35
"site_1717",61.9590958496979,-151.929863130689,1,106,110,3677,19020504,200,16,8000,93,65
"site_1718",61.7208626363494,-149.855563308128,1,105,111,3679,19020504,0,24,1000,93,55
"site_1719",62.157982853602,-151.753613671944,1,105,110,3679,19020504,0,16,5000,82,55
"site_1720",62.3924431427572,-151.247502840871,1,103,110,3601,19020504,100,16,1000,94,35
"site_1721",61.4780480150519,-150.168177027002,1,105,110,3679,19020504,0,24,7000,78,55
"site_1722",61.6214191343974,-150.814155547812,1,101,110,3679,19020504,0,24,7000,98,15
"site_1723",61.695260650752,-149.518425581998,1,101,110,3601,19020504,100,24,1000,95,15
"site_1724",60.3545250892036,-151.284962588219,1,106,109,3600,19020300,0,24,7000,0,65
"site_1725",61.4104048741577,-149.214705184437,1,106,110,3677,19020400,100,24,1000,86,65
"site_1726",62.156904875261,-149.928057351557,1,105,110,3679,19020504,100,24,6000,88,55
"site_1727",62.2032579439216,-149.854215835202,1,106,110,3600,19020504,0,24,5000,88,65
"site_1728",61.2282265345383,-151.205461685575,1,107,110,3677,19020600,100,24,7000,95,75
"site_1729",61.3907317694355,-150.342540023649,1,105,110,3679,19020504,0,24,5000,77,55
"site_1730",61.9650247305731,-149.716773596732,1,105,110,3677,19020504,200,24,1000,92,55
"site_1731",60.3114059555659,-150.410452659129,1,106,110,3677,19020302,200,24,9000,86,65
"site_1732",61.627887004443,-150.799602840209,1,105,110,3677,19020504,100,24,7000,90,55
"site_1733",62.4078043341156,-151.430759158832,1,104,109,3679,19020504,0,16,7000,81,45
"site_1734",62.1180976549871,-149.742106087744,1,106,110,3679,19020504,0,24,1000,97,65
"site_1735",62.0709361025708,-149.807862766541,1,106,110,3679,19020504,200,24,8000,92,65
"site_1736",62.0035624562618,-151.507834610209,1,105,110,3677,19020504,100,16,1000,101,55
"site_1737",61.6939131778258,-149.819451033707,1,105,110,3679,19020504,0,24,7000,86,55
"site_1738",59.8667398899267,-151.585988039928,1,103,110,3677,19020300,0,3,5000,99,35
"site_1739",61.7168202175709,-147.791234785222,1,106,110,3677,19020402,200,16,1000,87,65
"site_1740",61.8168027086934,-150.553554283889,1,105,110,3679,19020504,200,24,6000,100,55
"site_1741",62.1550184131644,-149.874427929095,1,105,110,3679,19020504,200,24,8000,91,55
"site_1742",61.6788214810526,-150.803914753573,1,103,110,3677,19020504,0,24,6000,98,35
"site_1743",62.210534297723,-151.522387317812,1,105,110,3679,19020504,0,16,5000,86,55
"site_1744",61.7513155244811,-149.664222152611,1,103,110,3600,19020504,200,24,1000,85,35
"site_1745",59.9753462077768,-151.4003062707,1,107,110,3677,19020300,0,3,1000,99,75
"site_1746",61.6583398925747,-150.807957172352,1,103,110,3677,19020504,200,24,7000,87,35
"site_1747",59.8096070378567,-151.327273238101,1,102,110,3679,19020300,200,3,1000,96,25
"site_1748",61.9817333948577,-150.543043995065,1,105,110,3679,19020504,0,24,8000,90,55
"site_1749",60.1909418759654,-151.098202840651,1,104,110,3679,19020300,0,3,8000,81,45
"site_1750",59.9006962076664,-152.881448511156,1,102,110,3679,19020602,200,16,9000,81,25
"site_1751",62.0415611927801,-150.892847966701,1,105,110,3679,19020504,0,24,7000,100,55
"site_1752",61.6955301453372,-150.839488038824,1,101,110,3677,19020504,0,24,8000,98,15
"site_1753",62.4598167890661,-151.223517822785,1,104,109,3679,19020504,0,16,5000,85,45
"site_1754",62.1571743698463,-150.962377569692,1,104,110,3679,19020504,0,24,5000,102,45
"site_1755",60.8425797830658,-150.10322883196,1,105,110,3677,19020302,0,24,5000,79,55
"site_1756",62.1488200377039,-149.586607712063,1,102,110,3600,19020504,100,24,1000,91,25
"site_1757",62.1897832146598,-150.36571655798,1,104,110,3679,19020504,0,24,5000,95,45
"site_1758",61.2761965707102,-150.864820529836,1,103,110,3677,19020504,200,24,6000,94,35
"site_1759",62.0989635394353,-149.879548326214,1,106,110,3600,19020504,0,24,6000,88,65
"site_1760",61.9965555970457,-151.151293273942,1,106,110,3677,19020504,200,24,6000,95,65
